Mnemonic,Long Name,Issuer Name,Security Type,Ticker,Asset_Class
OPEN,ISH RE INCL / DIVERSITY ETF,ISHARES IV PLC,SP,OPEN.L,Global Equity
IUCM,ISH SP500 COMMS UCITS ETF,ISHARES V PLC,SP,IUCM.L,Global Equity
EMSA,ISH JPM ESG $EM BOND ETF-A,ISHARES II PLC,SP,EMSA.L,Fixed Income
EMES,ISH JPM ESG $EM BOND ETF-D,ISHARES II PLC,SP,EMES.L,Fixed Income
ROLL,ISH BBG ROLL SELECT SWAP CMDT ETF,ISHARES VI PLC,SP,ROLL.L,Alternatives
SAEM,ISH MSCI EM IMI USD-A,ISHARES IV PLC,SP,SAEM.L,Global Equity
SEDM,ISH MSCI EM IMI USD-D,ISHARES IV PLC,SP,SEDM.L,Global Equity
SAUM,ISH MSCI EMU ESG-GBP-A,ISHARES IV PLC,SP,SAUM.L,Global Equity
SMUD,ISH MSCI EMU ESG-GBP-D,ISHARES IV PLC,SP,SMUD.L,Global Equity
SAEU,ISH MSCI EU ESG GBP-A,ISHARES IV PLC,SP,SAEU.L,Global Equity
SDUE,ISH MSCI EU ESG GBP-D,ISHARES IV PLC,SP,SDUE.L,Global Equity
SASU,ISH MSCI USA ESG USD-A,ISHARES IV PLC,SP,SASU.L,Global Equity
SDUS,ISH MSCI USA ESG USD-D,ISHARES IV PLC,SP,SDUS.L,Global Equity
SAWD,ISH MSCI WORLD ESG USD-A,ISHARES IV PLC,SP,SAWD.L,Global Equity
SDWD,ISH MSCI WORLD ESG USD-D,ISHARES IV PLC,SP,SDWD.L,Global Equity
SAJP,ISH MSCI JAP ESG USD-A,ISHARES IV PLC,SP,SAJP.L,Global Equity
SDJP,ISH MSCI JAP ESG USD-D,ISHARES IV PLC,SP,SDJP.L,Global Equity
SHLD,ISH DGTL SEC USD-D,ISHARES IV PLC,SP,SHLD.L,Global Equity
SUSU,ISHARES $ CORP BOND ESG 0-3YR UCITS ETF,ISHARES II PLC,SP,SUSU.L,Fixed Income
EMVL,ISH MSCI EM VALUE USD-ACC,ISHARES IV PLC,SP,EMVL.L,Global Equity
IBTU,ISH $ TR BND 0-1YR U-D,ISHARES PLC,SP,IBTU.L,Fixed Income
IB01,ISH $ TR BND 0-1YR U-A,ISHARES PLC,SP,IB01.L,Fixed Income
ECAR,ISH ELEC V DRIV TECH U-A,ISHARES IV PLC,SP,ECAR.L,Global Equity
WMVG,ISH EDG MSCI WRD MIN V GBP,ISHARES VI PLC,SP,WMVG.L,Global Equity
IGTM,ISH $ TBILLS 7-10YR GBP HEDGED DIS,ISHARES II PLC,SP,IGTM.L,Fixed Income
CBUG,ISH $ TBILLS 3-7YR GBP HEDGED DIS,ISHARES VII PLC,SP,CBUG.L,Fixed Income
EMUD,ISH MSCI EMU ESG ENH EUR D,ISHARES IV PLC,SP,EMUD.L,Global Equity
EEJD,ISH MSCI JPN ESG ENH USD D,ISHARES IV PLC,SP,EEJD.L,Global Equity
EEDS,ISH MSCI USA ESG ENH USD D,ISHARES IV PLC,SP,EEDS.L,Global Equity
EEWD,ISH MSCI WRLD ESG ENH USD D,ISHARES IV PLC,SP,EEWD.L,Global Equity
EEUD,ISH MSCI EUROPE ESG ENH EUR D,ISHARES IV PLC,SP,EEUD.L,Global Equity
IKSA,ISH MSCI SA CAP USD A,ISHARES III PLC,SP,IKSA.L,Global Equity
EEDM,ISH MSCI EM USG E USD D,ISHARES IV PLC,SP,EEDM.L,Global Equity
GHYG,ISH GHY CORP BND GBP H D,ISHARES PLC,SP,GHYG.L,Fixed Income
IKSD,ISH MSCI SA C USD D,ISHARES III PLC,SP,IKSD.L,Global Equity
SGSU,ISH $ CB 0-3 ESG U GBP H D,ISHARES II PLC,SP,SGSU.L,Global Equity
SUOG,ISH € CB ESG GBP H D,ISHARES II PLC,SP,SUOG.L,Global Equity
FEUI,FIDELITY EUROPE QUAL INC UCITS ETF - INC,FIDELITY UCITS ICAV,SP,FEUI.L,Global Equity
FEME,FIDELITY EM QUAL INCOME UCITS ETF - INC,FIDELITY UCITS ICAV,SP,FEME.L,Global Equity
GOVP,ISH $ TSY BND UCITS GBP HDGED,ISHARES PLC,SP,GOVP.L,Fixed Income
DHYA,ISH $HY CB ESG A,ISHARES II PLC,SP,DHYA.L,Global Equity
EDG2,ISH MSCI EM ESG ACC,ISHARES IV PLC,SP,EDG2.L,Global Equity
EGMW,ISH MSCI WORLD ESG ACC,ISHARES IV PLC,SP,EGMW.L,Global Equity
IDTG,ISH $TSY 20+ GBP HG DIST,ISHARES IV PLC,SP,IDTG.L,Fixed Income
UESD,ISH GBP U B ESD D,ISHARES IV PLC,SP,UESD.L,Fixed Income
HSEU,HSBC EUROPE SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSEU.L,Global Equity
HSJD,HSBC JAPAN SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSJD.L,Global Equity
HSUD,HSBC USA SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSUD.L,Global Equity
HSWD,HSBC DEV WORLD SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSWD.L,Global Equity
MVEE,IS EDG EUR MNVL ESG €A,ISHARES VI PLC,SP,MVEE.L,Global Equity
MVEW,IS EDG WD MNVL ESG $A,ISHARES VI PLC,SP,MVEW.L,Global Equity
MVEA,IS EDG US MNVL ESG $A,ISHARES VI PLC,SP,MVEA.L,Global Equity
TRSY,SPDR BBARC US TREAS BOND ETF,SSGA SPDR ETFS EUROPE I PLC,SP,TRSY.L,Fixed Income
USAG,SPDR BBARC US AGG BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,USAG.L,Fixed Income
EMAD,SPDR MSCI EM ASIA UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,EMAD.L,Global Equity
EMSD,SPDR MSCI EMRG MRKTS SM CAP UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,EMSD.L,Global Equity
EMRD,SPDR MSCI EMERGING MARKETS UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,EMRD.L,Global Equity
IMID,SPDR MSCI ACWI IMI UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,IMID.L,Global Equity
ACWD,SPDR MSCI ACWI UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,ACWD.L,Global Equity
EMDD,SPDR BBARC EM LOCAL BOND UCITS $,SSGA SPDR ETFS EUROPE I PLC,SP,EMDD.L,Fixed Income
USDV,SPDR S&P US DIVIDEND ARISTOCRATS UCITETF,SSGA SPDR ETFS EUROPE I PLC,SP,USDV.L,Global Equity
EMDV,SPDR S&P EMERGING MARKETS DVDND UCIT ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EMDV.L,Global Equity
SPY4,SPDR S&P 400 US MID CAP UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,SPY4.L,Global Equity
JNKE,SPDR BBARC EURO HY BOND UCITS,SSGA SPDR ETFS EUROPE I PLC,SP,JNKE.L,Fixed Income
UKDV,SPDR S&P UK DIVIDEND ARISTOCRAT UCIT ETF,SSGA SPDR ETFS EUROPE I PLC,SP,UKDV.L,Global Equity
EUDV,SPDR S&P EURO DIVIDEND ARISTOCRATS ETF£,SSGA SPDR ETFS EUROPE I PLC,SP,EUDV.L,Global Equity
FTAL,SPDR FTSE UK ALL-SHARE UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,FTAL.L,Global Equity
SPX5,SPDR S&P 500 UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,SPX5.L,Global Equity
GLTL,SPDR BBARC  15+ YEAR GILT UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLTL.L,Fixed Income
GLTS,SPDR BBARC 1-5 YEAR GILT UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLTS.L,Fixed Income
UKCO,SPDR BBARC STERLING CORP BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,UKCO.L,Fixed Income
GLTY,SPDR BBARC UK GILT UCITS ET,SSGA SPDR ETFS EUROPE I PLC,SP,GLTY.L,Fixed Income
GLRE,SPDR DOW JONES GLOBAL REAL EST UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLRE.L,Alternatives
LOWV,SPDR S&P 500 LOW VOLATILITY UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,LOWV.L,Global Equity
EURO,SPDR MSCI EMU UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EURO.L,Global Equity
EMIL,SPDR EM INFLATION LINKED BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EMIL.L,Fixed Income
GLDV,SPDR S&P GLOBAL DIVIDEND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLDV.L,Global Equity
ASDV,SPDR S&P PAN ASIA DIVIDEND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,ASDV.L,Global Equity
TRS3,SPDR BBARC 1-3 US TREASURY BOND,SSGA SPDR ETFS EUROPE I PLC,SP,TRS3.L,Fixed Income
SEUC,SPDR BBARC  0-3 EURO CORPORATE BOND,SSGA SPDR ETFS EUROPE I PLC,SP,SEUC.L,Fixed Income
SUSC,SPDR BBARC 0-3 US CORPORATE BOND,SSGA SPDR ETFS EUROPE I PLC,SP,SUSC.L,Fixed Income
SJNK,SPDR BBARC 0-5 YR US HIGH YIELD BOND,SSGA SPDR ETFS EUROPE I PLC,SP,SJNK.L,Fixed Income
WDSC,SPDR MSCI WORLD SMALL CAP UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WDSC.L,Global Equity
SUKC,SPDR BBARC 0-5 YEAR GBP CORP BOND ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SUKC.L,Fixed Income
ELOW,SPDR EURO STOXX LOW VOLATILITY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,ELOW.L,Global Equity
R2US,SPDR RUSSELL 2000 US SMALL CAP ETF,SSGA SPDR ETFS EUROPE II PLC,SP,R2US.L,Global Equity
VMID,VANGUARD FTSE 250 UCITS ETF,VANGUARD FUNDS PLC,SP,VMID.L,Global Equity
VERX,VANGUARD FTSE DEV EUROPE EXUK UCITS ETF,VANGUARD FUNDS PLC,SP,VERX.L,Global Equity
GCVB,SPDR REFINITIV GLOB CONV BOND UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,GCVB.L,Fixed Income
EMH5,SPDR ICE BOFA 0-5 YR US GOV BOND UCITS,SSGA SPDR ETFS EUROPE II PLC,SP,EMH5.L,Fixed Income
EU35,SPDR BBARC EURO GOV 3-5 YEAR ETF,SSGA SPDR ETFS EUROPE II PLC,SP,EU35.L,Fixed Income
EUAG,SPDR BBARC EURO AGG BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EUAG.L,Fixed Income
EUCO,SPDR BBARC  EURO CORP BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EUCO.L,Fixed Income
GOVY,SPDR BBARC EURO GOV BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GOVY.L,Fixed Income
EU13,SPDR BBARC 1-3 YR EURO GOV UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EU13.L,Fixed Income
CDIS,SPDR MSCI EUROPE CONSUMER DIS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,CDIS.L,Global Equity
CSTP,SPDR MSCI EUROPE CONSUMER STAPLES ETF,SSGA SPDR ETFS EUROPE II PLC,SP,CSTP.L,Global Equity
ENGY,SPDR MSCI EUR ENGY 35/20 CAP UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,ENGY.L,Global Equity
ERO,SPDR MSCI EUROPE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,ERO.L,Global Equity
FNCL,SPDR MSCI EUROPE FINANCIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,FNCL.L,Global Equity
HLTH,SPDR MSCI EUROPE HEALTH CARE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,HLTH.L,Global Equity
NDUS,SPDR MSCI EUROPE INDUSTRIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,NDUS.L,Global Equity
ITEC,SPDR MSCI EUROPE TECHNOLOGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,ITEC.L,Global Equity
MTRL,SPDR MSCI EUROPE MATERIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,MTRL.L,Global Equity
EUSC,SPDR MSCI EUROPE SMALL CAP UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,EUSC.L,Global Equity
TELE,SPDR MSCI EUROPE COMM SERV UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,TELE.L,Global Equity
UTIL,SPDR MSCI EUROPE UTILITIES UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,UTIL.L,Global Equity
EUSV,SPDR MSCI EUR SMCAP VALUE WEIGHTED ETF,SSGA SPDR ETFS EUROPE II PLC,SP,EUSV.L,Global Equity
EVAL,SPDR MSCI EUROPE VALUE ETF,SSGA SPDR ETFS EUROPE II PLC,SP,EVAL.L,Global Equity
USSC,SPDR MSCI USA SMCAP VALUE WEIGHTED ETF,SSGA SPDR ETFS EUROPE II PLC,SP,USSC.L,Global Equity
USVL,SPDR MSCI USA VALUE ETF,SSGA SPDR ETFS EUROPE II PLC,SP,USVL.L,Global Equity
MAGI,SPDR MORNINGSTAR GLOB INFRASTRUCTURE ETF,SSGA SPDR ETFS EUROPE II PLC,SP,MAGI.L,Alternatives
SXLE,SPDR S&P US ENERGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLE.L,Alternatives
SXLF,SPDR S&P US FINANCIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLF.L,Global Equity
SXLV,SPDR S&P US HEALTH CARE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLV.L,Global Equity
SXLI,SPDR S&P US INDUSTRIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLI.L,Global Equity
SXLB,SPDR S&P US MATERIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLB.L,Global Equity
SXLK,SPDR S&P US TECHNOLOGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLK.L,Global Equity
SXLU,SPDR S&P US UTILITIES UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLU.L,Global Equity
SXLY,SPDR S&P US CONSUMER DIS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLY.L,Global Equity
SXLP,SPDR S&P US CONSUMER STAPLES UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLP.L,Global Equity
EURE,SPDR FTSE EPRA EUR EX UK RE,SSGA SPDR ETFS EUROPE I PLC,SP,EURE.L,Global Equity
JPJP,SPDR MSCI JAPAN UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,JPJP.L,Global Equity
JPEH,DR MSCI JAPAN EUR HDG UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,JPEH.L,Global Equity
LUSC,SPDR BBARC  10+ US CORP BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,LUSC.L,Fixed Income
TIPS,SPDR BBARC US TIPS UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,TIPS.L,Fixed Income
VECP,VANGUARD EUR CORPORATE BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VECP.L,Fixed Income
VETY,VANGUARD EUR EUROZONE GOV BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VETY.L,Fixed Income
VUCP,VANGUARD USD CORPORATE BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VUCP.L,Fixed Income
VUTY,VANGUARD USD TREASURY BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VUTY.L,Fixed Income
IUCB,SPDR BBARC 3-10 US CORP BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,IUCB.L,Fixed Income
LGOV,SPDR BBARC 10+ EURO GOV BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,LGOV.L,Fixed Income
TRS5,SPDR BBARC 3-5 US TRSY BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,TRS5.L,Fixed Income
TRSX,SPDR BBARC 7-10 US TRSY BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,TRSX.L,Fixed Income
LUTR,SPDR BBARC 10+ US TRSY BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,LUTR.L,Fixed Income
WCOD,SPDR MSCI WORLD CONS DIS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WCOD.L,Global Equity
WCOS,SPDR MSCI WORLD CONS STAP UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WCOS.L,Global Equity
WNRG,SPDR MSCI WORLD ENERGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WNRG.L,Alternatives
WFIN,SPDR MSCI WORLD FINANCIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WFIN.L,Global Equity
WHEA,SPDR MSCI WORLD HEALTH CARE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WHEA.L,Global Equity
WNDU,SPDR MSCI WORLD INDUSTRIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WNDU.L,Global Equity
WTEC,SPDR MSCI WORLD TECHNOLOGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WTEC.L,Global Equity
WMAT,SPDR MSCI WORLD MATERIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WMAT.L,Global Equity
WTEL,SPDR MSCI WORLD COMM SERVE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WTEL.L,Global Equity
WUTI,SPDR MSCI WORLD UTILITIES UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WUTI.L,Global Equity
XMVU,X USA MINIMUM VOLATILITY,XTRACKERS (IE) PLC,SP,XMVU.L,Global Equity
VEMT,VANGUARD USD EM GOV'T BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VEMT.L,Fixed Income
FUSA,US QUALITY INCOME UCITS ETF USD ACC,FIDELITY UCITS ICAV,SP,FUSA.L,Global Equity
FGQI,GLOBAL QUALITY INCOME UCITS ETF USD INC,FIDELITY UCITS ICAV,SP,FGQI.L,Global Equity
FUSD,US QUALITY INCOME UCITS ETF USD INC,FIDELITY UCITS ICAV,SP,FUSD.L,Global Equity
XMME,X MSCI EMERGING MARKETS,XTRACKERS (IE) PLC,SP,XMME.L,Global Equity
XDWG,X MSCI WORLD GBP,XTRACKERS (IE) PLC,SP,XDWG.L,Global Equity
FRGE,FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRGE.L,Global Equity
FRXD,FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRXD.L,Global Equity
FRGD,FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRGD.L,Global Equity
FRUE,FRK LIBERTYQ U.S. EQUITY UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRUE.L,Global Equity
XUCS,X MSCI USA CONSUMER STAPLES,XTRACKERS (IE) PLC,SP,XUCS.L,Global Equity
XUCD,X MSCI USA CONSUMER DISCR,XTRACKERS (IE) PLC,SP,XUCD.L,Global Equity
XUHC,X MSCI USA HEALTH CARE,XTRACKERS (IE) PLC,SP,XUHC.L,Global Equity
XUFN,X MSCI USA FINANCIALS,XTRACKERS (IE) PLC,SP,XUFN.L,Global Equity
XUTC,X MSCI USA INFORMATION TECH,XTRACKERS (IE) PLC,SP,XUTC.L,Global Equity
XUEN,X MSCI USA ENERGY,XTRACKERS (IE) PLC,SP,XUEN.L,Alternatives
XDWL,X MSCI WORLD 1D,XTRACKERS (IE) PLC,SP,XDWL.L,Global Equity
FLXE,FRK LIBERTYQ EMERGING MARKETS UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLXE.L,Global Equity
FUSP,US QUALITY INCOME UCITS GBPACC HED,FIDELITY UCITS ICAV,SP,FUSP.L,Global Equity
FEMI,EM QUALITY INCOME UCITS USD ACC,FIDELITY UCITS ICAV,SP,FEMI.L,Global Equity
FEQD,EUROPE QUALITY INCOME UCITS GBP ACC,FIDELITY UCITS ICAV,SP,FEQD.L,Global Equity
FEQP,EUROPE QUALITY INCOME UCITS GBP ACC HED,FIDELITY UCITS ICAV,SP,FEQP.L,Global Equity
FGQP,GLOBAL QUALITY INCOME UCITS GBPACC HED,FIDELITY UCITS ICAV,SP,FGQP.L,Global Equity
GLAG,SPDR BARC BLOOM GLOBAL AGG UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLAG.L,Fixed Income
XUHY,XT USD HY CORPORATE BOND,XTRACKERS (IE) PLC,SP,XUHY.L,Fixed Income
GLAU,SPDR BBARC GBL AGG $HDG UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLAU.L,Fixed Income
GLAB,SPDR BBARC GBL AGG £HDG UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLAB.L,Fixed Income
JPBM,JPM USD EM SOVEREIGN BOND UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JPBM.L,Fixed Income
J13E,JPM EUR GOVT BOND 1-3 YR UCITS ETF (ACC),JPMORGAN ETFS (IRELAND) ICAV,SP,J13E.L,Fixed Income
FTAD,SPDR FTSE UK ALL SHARES UCITS ETF (DIST),SSGA SPDR ETFS EUROPE I PLC,SP,FTAD.L,Global Equity
VDUC,VANGUARD USDCORP 1-3 YR BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VDUC.L,Fixed Income
J13U,BETABUILDERS US TSRY BD 1-3YR UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,J13U.L,Fixed Income
JG15,BETABUILDERS UK GILT 1-5YR UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JG15.L,Fixed Income
FLUC,FRK LIB USD IG CORP BOND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLUC.L,Fixed Income
FLES,FRK LIB EURO SHORT MATURITY UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLES.L,Fixed Income
SXLC,SPDR S&P US COMM SERV UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLC.L,Global Equity
FLEQ,FRK LIBERTYQ EUROPEAN EQUITY UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLEQ.L,Global Equity
FLQA,FRK LIBERTYQ AC ASIA EX JAPAN UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLQA.L,Global Equity
JMBE,JPM USD EM SOVEREIGN BOND UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JMBE.L,Fixed Income
XUFB,X MSCI USA BANKS ETF,XTRACKERS (IE) PLC,SP,XUFB.L,Global Equity
XUEK,X S&P EUROPE EX UK ETF,XTRACKERS (IE) PLC,SP,XUEK.L,Global Equity
TRE3,IVZ US TREASURY BND 1-3 YR UCITS ETF DST,INVESCO MARKETS II PLC,SP,TRE3.L,Fixed Income
TRE7,IVS US TREASURY BND 3-7 YR UCITS ETF DST,INVESCO MARKETS II PLC,SP,TRE7.L,Fixed Income
TREX,IVZ US TREASURY BND 7-10 Y UCITS ETF DST,INVESCO MARKETS II PLC,SP,TREX.L,Fixed Income
TRXS,IV US TRES BND 7-10Y UCITS ETF GBPHDG DS,INVESCO MARKETS II PLC,SP,TRXS.L,Fixed Income
TRES,IVZ US TREASURY BND UCITS ETF DST,INVESCO MARKETS II PLC,SP,TRES.L,Fixed Income
VDEA,VANGUARD USD EMG MKTS GOV BD UCITS ETF,VANGUARD FUNDS PLC,SP,VDEA.L,Fixed Income
VETA,VANGUARD EUR EUROZONE GOVT BD UCITS ETF,VANGUARD FUNDS PLC,SP,VETA.L,Fixed Income
VDCA,VANGUARD USD CORP 1-3 YEAR BD UCITS ETF,VANGUARD FUNDS PLC,SP,VDCA.L,Fixed Income
VDPA,VANGUARD USD CORP BD UCITS ETF,VANGUARD FUNDS PLC,SP,VDPA.L,Fixed Income
VECA,VANGUARD EUR CORPORATE BD UCITS ETF,VANGUARD FUNDS PLC,SP,VECA.L,Fixed Income
VDTA,VANGUARD USD TREASURY BD UCITS ETF,VANGUARD FUNDS PLC,SP,VDTA.L,Fixed Income
VGVA,VANGUARD U.K GILT UCITS ETF,VANGUARD FUNDS PLC,SP,VGVA.L,Fixed Income
SWRD,SPDR MSCI WORLD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,SWRD.L,Global Equity
TR7S,IVZ US TRES BND 3-7Y UCITS ETF GBPHDG DS,INVESCO MARKETS II PLC,SP,TR7S.L,Fixed Income
GLTP,INVESCO UK GILTS UCITS ETF DIST,INVESCO MARKETS II PLC,SP,GLTP.L,Fixed Income
GLT5,INVESCO UK GILT 1-5 YEAR UCITS ETF DIST,INVESCO MARKETS II PLC,SP,GLT5.L,Fixed Income
FLRG,FRK LIB EURO GREEN BOND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLRG.L,Fixed Income
VUKG,VANGUARD FTSE 100 UCITS ETF,VANGUARD FUNDS PLC,SP,VUKG.L,UK Equity
VMIG,VANGUARD FTSE 250 UCITS ETF,VANGUARD FUNDS PLC,SP,VMIG.L,Global Equity
VUAA,VANGUARD S&P 500 UCITS ETF,VANGUARD FUNDS PLC,SP,VUAA.L,Global Equity
