Mnemonic,Long Name,Issuer Name,Security Type,Ticker,Asset_Class,Geography
CC1U,AMUNDI MSCI CHINA,AMUNDI INDEX SOLUTIONS ,SP,CC1U.L,Global Equity,China
AUEM,AMUNDI MSCI EMERGING MARKETS,AMUNDI INDEX SOLUTIONS ,SP,AUEM.L,Global Equity,Emerging Markets
TPXU,AMUNDI JAPAN TOPIX,AMUNDI INDEX SOLUTIONS ,SP,TPXU.L,Global Equity,Japan
TPHU,AMUNDI JAPAN TOPIX DH USD,AMUNDI INDEX SOLUTIONS ,SP,TPHU.L,Global Equity,US
TPHG,AMUNDI JAPAN TOPIX DH GBP,AMUNDI INDEX SOLUTIONS ,SP,TPHG.L,Global Equity,UK
WESG,LYXOR MSCI WORLD ESG TREND LEADERS,MULTI UNITS LUXEMBOURG,SP,WESG.L,Alternatives,Global
UESG,LYXOR MSCI USA ESG TREND LEADERS,MULTI UNITS LUXEMBOURG,SP,UESG.L,Alternatives,US
EESG,LYXOR MSCI EMU ESG TREND LEADERS,MULTI UNITS LUXEMBOURG,SP,EESG.L,Alternatives,Europe
MESG,LYXOR MSCI EM ESG TREND LEADERS,MULTI UNITS LUXEMBOURG,SP,MESG.L,Alternatives,Emerging Markets
CCBO,WISDOMTREE AT1 COCO BOND UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,CCBO.L,Fixed Income,US
COCB,WT AT1 COCO BOND UCITS ETF – USD ACC,WISDOMTREE ISSUER ICAV,SP,COCB.L,Fixed Income,US
PUTW,WT CBOE S&P 500 PUTW UCITS ETF - USD ACC,WISDOMTREE ISSUER ICAV,SP,PUTW.L,Global Equity,US
BNKU,LYXOR S&P 500 BANKS UCITS ETF,MULTI UNITS LUXEMBOURG,SP,BNKU.L,Global Equity,US
GENG,UBS (IRL) ETF GL GEN EQ HDG GPB ACC,UBS (IRL) ETF PLC,SP,GENG.L,Global Equity,Global
GENE,UBS (IRL) ETF GL GEN EQ USD ACC,UBS (IRL) ETF PLC,SP,GENE.L,Global Equity,US
EUFM,UBS ETF EMU SEL FAC MIX EUR ACC,UBS ETF,SP,EUFM.L,Global Equity,Europe
DFJ,WT JAPAN SMALLCAP DIV UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,DFJ.L,Global Equity,US
DFJA,WT JAPAN SMALLCAP DIV UCITS ETF - USDACC,WISDOMTREE ISSUER ICAV,SP,DFJA.L,Global Equity,US
USMF,WT US MULTIFACTOR UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,USMF.L,Global Equity,US
FCTR,WT US MULTIFACTOR UCITS ETF - USD ACC,WISDOMTREE ISSUER ICAV,SP,FCTR.L,Global Equity,US
MFEX,LYXOR CORE MSCI EMU,MULTI UNITS LUXEMBOURG,SP,MFEX.L,Global Equity,Europe
MFDD,LYXOR CORE EURO STOXX 300,LYXOR INDEX FUND,SP,MFDD.L,Global Equity,Europe
XUEM,X USD EMERGING MARKETS BONDS ETF,XTRACKERS II,SP,XUEM.L,Fixed Income,US
M9SV,MA - STOXX CHINA A MIN VAR ETF - EUR C,MARKET ACCESS,SP,M9SV.L,Global Equity,Europe
XFFE,XTRACKERS II USD RATE SWAP UCITS ETF 1C,XTRACKERS II,SP,XFFE.L,Alternatives,US
CODO,WT AT1 COCO BOND UCITS ETF - USD HEDGED,WISDOMTREE ISSUER ICAV,SP,CODO.L,Fixed Income,US
COGO,WT AT1 COCO BOND UCITS ETF - GBP HEDGED,WISDOMTREE ISSUER ICAV,SP,COGO.L,Fixed Income,UK
WCOM,WT ENH COMMODITY UCITS ETF GBP HED ACC,WISDOMTREE ISSUER ICAV,SP,WCOM.L,Alternatives,UK
EMLO,UBS ETF JPM EM MFELC USD DIS,UBS ETF,SP,EMLO.L,Fixed Income,US
ROAI,LYXOR ROBOTICS & AI UCITS ETF,LYXOR INDEX FUND,SP,ROAI.L,Alternatives,Global
BSUS,UBS ETF BBM US LIQ CORP SUST HDG GBP DIS,UBS ETF,SP,BSUS.L,Fixed Income,UK
LCJG,LYXOR CORE MSCI JAPAN - D HEDGED GBP,MULTI UNITS LUXEMBOURG,SP,LCJG.L,Global Equity,UK
LCCN,LYXOR MSCI CHINA UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCCN.L,Global Equity,China
ACWU,LYXOR MSCI ALL COUNTRY WORLD,MULTI UNITS LUXEMBOURG,SP,ACWU.L,Global Equity,Global
CE2D,AMUNDI INDEX MSCI EUROPE UCITS ETF DR D,AMUNDI INDEX SOLUTIONS ,SP,CE2D.L,Global Equity,Europe
MDBU,UBS ETF SUST DEV BANK BONDS (USD) A-DIS,UBS ETF,SP,MDBU.L,Fixed Income,US
WTAI,WISDOMTREE AI UCITS ETF USD ACC,WISDOMTREE ISSUER ICAV,SP,WTAI.L,Global Equity,US
NASD,LYXOR NASDAQ-100 UCITS ETF - ACC,MULTI UNITS LUXEMBOURG,SP,NASD.L,Global Equity,US
T10G,UBSETF £ BBG BAR TIPS 10+ HDG TO GBP DIS,UBS ETF,SP,T10G.L,Fixed Income,UK
SP5G,LY S&P500 UCITS ETF-DAILY HEDGEDGBP-DIST,MULTI UNITS LUXEMBOURG,SP,SP5G.L,Global Equity,UK
CRBL,LY COMMO THOMSON R/CORECOMMO CRB - ACC,MULTI UNITS LUXEMBOURG,SP,CRBL.L,Alternatives,Global
CRNL,LY COMMO THOM R/CORECOMMO CRB X-NRJ -ACC,MULTI UNITS LUXEMBOURG,SP,CRNL.L,Alternatives,Global
PRIE,AMUNDI PRIME EUROPE UCITS ETF DR (D),AMUNDI INDEX SOLUTIONS ,SP,PRIE.L,Global Equity,Europe
PRIZ,AMUNDI PRIME EUROZONE UCITS ETF DR (D),AMUNDI INDEX SOLUTIONS ,SP,PRIZ.L,Global Equity,Europe
PRIW,AMUNDI PRIME GLOBAL UCITS ETF DR (D),AMUNDI INDEX SOLUTIONS ,SP,PRIW.L,Global Equity,Global
PRIJ,AMUNDI PRIME JAPAN UCITS ETF DR (D),AMUNDI INDEX SOLUTIONS ,SP,PRIJ.L,Global Equity,Japan
PRIU,AMUNDI PRIME USA UCITS ETF DR (D),AMUNDI INDEX SOLUTIONS ,SP,PRIU.L,Global Equity,US
PRIC,AMUNDI PRIME EURO CORP UCITS ETF DR (D),AMUNDI INDEX SOLUTIONS ,SP,PRIC.L,Fixed Income,Europe
PRIR,AMUNDI PRIME EURO GOV UCITS ETF DR (D),AMUNDI INDEX SOLUTIONS ,SP,PRIR.L,Fixed Income,Europe
PRIG,AMUNDI PRIME GLOBAL GOV UCITS ETF DR (D),AMUNDI INDEX SOLUTIONS ,SP,PRIG.L,Fixed Income,Global
PRIT,AMUNDI PRIME US TREAS UCITS ETF DR (D),AMUNDI INDEX SOLUTIONS ,SP,PRIT.L,Fixed Income,US
USFR,WT USD FLOAT RATE TB UCITS ETF USD,WISDOMTREE ISSUER ICAV,SP,USFR.L,Fixed Income,US
TFRN,WT USD FLOAT RATE TB UCITS ETF USD ACC,WISDOMTREE ISSUER ICAV,SP,TFRN.L,Fixed Income,US
5ESG,UBS ETF S&P 500 ESG H-GBP DIS,UBS (IRL) ETF PLC,SP,5ESG.L,Global Equity,UK
S5SD,UBS ETF S&P 500 ESG USD DIS,UBS (IRL) ETF PLC,SP,S5SD.L,Global Equity,US
100D,LYXOR FTSE 100 UCITS ETF - DIST,MULTI UNITS LUXEMBOURG,SP,100D.L,UK Equity,UK
AEMD,AMUNDI INDEX MSCI EMERGING MARKETS DR,AMUNDI INDEX SOLUTIONS ,SP,AEMD.L,Global Equity,Emerging Markets
EMXC,LYXOR MSCI EM EX CHINA UCITS ETF,MULTI UNITS LUXEMBOURG,SP,EMXC.L,Global Equity,China
MMS,LYXOR MSCI EMU SMALL CAP (DR) UCITS ETF,LYXOR INDEX FUND,SP,MMS.L,Global Equity,Europe
BNKE,LYXOR EURO STOXX BANKS (DR) UCITS ETF,MULTI UNITS LUXEMBOURG,SP,BNKE.L,Global Equity,Europe
EMIG,UBS ETF EMIG ESG USD ACC,UBS ETF,SP,EMIG.L,Global Equity,US
CNSG,UBS ETF MSCI CHINA ESG USDD,UBS ETF,SP,CNSG.L,Global Equity,US
WCLD,WT CLOUD COMPUTING UCITS ETF USD ACC,WISDOMTREE ISSUER ICAV,SP,WCLD.L,Alternatives,US
ESRU,AMUNDI INDEX MSCI EUROP SRI UCITS ETF DR,AMUNDI INDEX SOLUTIONS ,SP,ESRU.L,Global Equity,Europe
MSRU,AMUNDI INDEX MSCI EM SRI UCITS ETF DR,AMUNDI INDEX SOLUTIONS ,SP,MSRU.L,Global Equity,Emerging Markets
MIST,PIMCO US SHORT MATURITY UCITS GBP AC,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,MIST.L,Fixed Income,UK
PRIP,AMUNDI PRIME US CORPORATES UCITS ETF DR,AMUNDI INDEX SOLUTIONS ,SP,PRIP.L,Fixed Income,US
EGOV,UBSETF GLGOVESG,UBS ETF,SP,EGOV.L,Global Equity,Global
ESGL,LYXOR MSCI EUROPE ESG LEADERS (DR) UCITS,MULTI UNITS LUXEMBOURG,SP,ESGL.L,Alternatives,Europe
ESDU,AMUNDI INDEX MSCI EUROPE SRI UCITS ETF D,AMUNDI INDEX SOLUTIONS ,SP,ESDU.L,Global Equity,Europe
MSDU,AMUNDI INDEX MSCI EM SRI UCITS ETF D,AMUNDI INDEX SOLUTIONS ,SP,MSDU.L,Global Equity,Emerging Markets
CCUA,UBS ETF CMCI COM CARRY USD A,UBS ETFS PLC,SP,CCUA.L,Alternatives,US
ECRP,AMUNDI EURO AGG CORP SRI UCITS ETF DR C,AMUNDI INDEX SOLUTIONS ,SP,ECRP.L,Fixed Income,Europe
UCRP,AMUNDI US CORP SRI UCITS ETF DR C,AMUNDI INDEX SOLUTIONS ,SP,UCRP.L,Fixed Income,US
WSRI,AMUNDI MSCI WORLD SRI UCITS ETF DR C,AMUNDI INDEX SOLUTIONS ,SP,WSRI.L,Global Equity,Global
FLWR,RIZE MED CANNABIS&LIFE SCI UCITS ETF,RIZE UCITS ICAV,SP,FLWR.L,Alternatives,Global
CYBR,RIZE CYBER SEC & DATA PRIVACY UCITS ETF,RIZE UCITS ICAV,SP,CYBR.L,Alternatives,Global
CNUA,UBS ETF MSCI CHINA A USD ACC,UBS ETFS PLC,SP,CNUA.L,Global Equity,US
VOLT,WT BATTERY SOLUTIONS UCITS ETF - USD ACC,WISDOMTREE ISSUER ICAV,SP,VOLT.L,Alternatives,US
XGLU,X EUROZONE GOV BOND 2C CHF,XTRACKERS II,SP,XGLU.L,Fixed Income,Europe
